tsne_x,tsne_y,sound_type,file_name,gender,age,country
0.61614084,0.5334067,sneeze,f2609_0_sneeze, female,26, EN
0.67490125,0.11392598,sniff,m2856_0_sniff, male,52, EN
0.5794733,0.84867436,cough,m2824_0_cough, male,49, TA
0.7474353,0.71596414,throatclearing,m0906_0_throatclearing, male,32, EN
0.80059785,0.61597854,throatclearing,f2275_0_throatclearing, female,57, EN
0.6736177,0.7226885,sneeze,m2343_0_sneeze, male,29, PT
0.7706602,0.9644443,cough,f2331_0_cough, female,31, EN
0.8157496,0.31051347,sigh,f0918_0_sigh, female,36, EN
0.28005826,0.6671354,laughter,f0951_0_laughter, female,27, EN
0.60885346,0.929679,cough,m0163_0_cough, male,28, IT
0.50917757,0.73991793,cough,m1609_1_cough, male,50, EN
0.4796916,0.7356711,sigh,m1905_0_sigh, male,28, EN
0.06961227,0.55430204,laughter,f0944_0_laughter, female,46, ES
0.6083933,0.91251206,cough,m1221_0_cough, male,28, TA
0.47934994,0.7478715,cough,f2661_0_cough, female,32, EN
0.5769026,0.083548255,sniff,m1253_0_sniff, male,32, EN
0.59391177,0.100394435,sniff,f3001_0_sniff, female,40, EN
0.6551776,0.7948743,cough,m2284_0_cough, male,43, EN
0.56009156,0.81712365,cough,m2301_1_cough, male,33, EN
0.59073204,0.8984885,cough,m2279_0_cough, male,40, EN
0.7479495,0.83409506,cough,f1639_0_cough, female,25, EN
0.7862113,0.63697183,throatclearing,f1331_0_throatclearing, female,30, EN
0.68062764,0.15329343,sniff,f0509_0_sniff, female,25, EN
0.7262303,0.24916556,sigh,m0847_0_sigh, male,31, EN
0.64949137,0.89226115,cough,m2729_0_cough, male,30, TE
0.9555164,0.7473833,throatclearing,f0433_0_throatclearing, female,38, EN
0.9621156,0.61918527,throatclearing,m1377_0_throatclearing, male,30, EN
0.8117694,0.8951595,cough,f1369_0_cough, female,25, ES
0.21228753,0.5483683,laughter,m3082_0_laughter, male,20, PT
0.73591715,0.7019627,throatclearing,m0486_0_throatclearing, male,43, IT
0.7589153,0.37535688,sigh,f2012_0_sigh, female,45, PT
0.5402703,0.5616178,sneeze,f1030_0_sneeze, female,47, EN
0.9762732,0.7086443,throatclearing,f1146_0_throatclearing, female,40, EN
0.9588826,0.624674,throatclearing,m0602_0_throatclearing, male,31, EN
0.7340027,0.2706301,sneeze,f0991_0_sneeze, female,49, EN
0.7844211,0.95377564,cough,f2703_0_cough, female,39, EN
0.48961204,0.5130077,sigh,m3272_0_sigh, male,33, EN
0.6473209,0.56818086,sneeze,m2261_0_sneeze, male,33, EN
0.10646817,0.5284663,laughter,f3080_0_laughter, female,58, EN
0.6560285,0.8660443,cough,m0551_0_cough, male,21, EN
0.01191617,0.6018256,laughter,f3095_0_laughter, female,35, EN
0.59961516,0.9161019,cough,f3111_0_cough, female,29, EN
0.54822433,0.24641621,throatclearing,m0068_0_throatclearing, male,36, PT
0.66114485,0.8365672,cough,m1613_0_cough, male,53, EN
0.57400763,0.41412047,sniff,f0496_0_sniff, female,38, EN
0.62590265,0.5856335,sneeze,m2234_0_sneeze, male,20, IT
0.569592,0.8747434,cough,m0001_0_cough, male,36, EN
0.5675839,0.095999666,sniff,f1284_0_sniff, female,38, FR
0.8188124,0.43925738,sigh,m2571_0_sigh, male,55, EN
0.85583395,0.28903386,sigh,f2770_0_sigh, female,32, EN
0.8291352,0.9254927,cough,f1856_0_cough, female,29, EN
0.9368293,0.6186596,throatclearing,f0259_0_throatclearing, female,20, EN
0.36001265,0.60535485,laughter,f2071_0_laughter, female,57, EN
0.27842486,0.60598403,laughter,m2467_0_laughter, male,36, EN
0.63050044,0.21119717,sniff,m0905_0_sniff, male,36, EN
0.95281166,0.64196664,throatclearing,m1713_0_throatclearing, male,25, EN
0.26547712,0.631716,laughter,m2472_0_laughter, male,35, EN
0.71105736,0.6522254,throatclearing,f0057_0_throatclearing, female,21, PT
0.72422177,0.29466623,sigh,f2747_0_sigh, female,30, EN
0.6531714,0.4362185,sneeze,f1714_0_sneeze, female,25, EN
0.35303497,0.64102316,laughter,f0324_0_laughter, female,49, PT
0.8523149,0.8035197,throatclearing,f1755_0_throatclearing, female,37, EN
0.9288248,0.6030698,throatclearing,m1597_0_throatclearing, male,24, EN
0.8028989,0.6979917,throatclearing,m0011_0_throatclearing, male,30, EN
0.5655265,0.50505817,sneeze,f1741_0_sneeze, female,35, TA
0.5204809,0.5615585,sneeze,f0241_0_sneeze, female,37, EN
0.5354687,0.15798618,sniff,f1152_0_sniff, female,29, EN
0.6241231,0.73619974,cough,f1120_0_cough, female,44, EN
0.8297591,0.42898932,sigh,m3245_0_sigh, male,77, EN
0.8330955,0.8671003,cough,f2185_0_cough, female,34, EN
0.7160853,0.13736302,sniff,f0740_0_sniff, female,31, TE
0.8900571,0.68852526,throatclearing,m0266_0_throatclearing, male,23, EN
0.67512184,0.38359016,sniff,m3300_0_sniff, male,33, LV
0.75185233,0.98028696,cough,f0732_0_cough, female,38, EN
0.73114365,0.24956404,sigh,f3044_0_sigh, female,30, EN
0.08442218,0.6434367,laughter,f2638_0_laughter, female,50, EN
0.81045806,0.28605673,sigh,f1381_0_sigh, female,24, EN
0.7349724,0.84123474,cough,f1470_0_cough, female,41, TA
0.5635143,0.87298495,cough,m1095_0_cough, male,33, PT
0.9397103,0.6626534,throatclearing,m2953_0_throatclearing, male,32, PT
0.77692133,0.6682615,throatclearing,m1564_0_throatclearing, male,25, EN
0.7662113,0.2089148,sigh,m1180_0_sigh, male,24, PT
0.7425447,0.22118053,sigh,m2224_0_sigh, male,35, ES
0.026461354,0.6173721,laughter,f0179_0_laughter, female,34, EN
0.50611395,0.47389683,sigh,f3239_0_sigh, female,62, EN
0.7578879,0.7385915,throatclearing,m0688_0_throatclearing, male,37, EN
0.62366015,0.9115739,cough,m0248_0_cough, male,46, EN
0.79576534,0.69388974,throatclearing,m1179_0_throatclearing, male,30, EN
0.07342923,0.57877433,laughter,f2465_0_laughter, female,53, EN
0.65528834,0.35560143,sneeze,m3045_0_sneeze, male,26, EN
0.59956455,0.5797289,sneeze,m2545_0_sneeze, male,30, EN
0.4392476,0.6358233,laughter,f2470_0_laughter, female,21, EN
0.7974529,0.44799334,sigh,m0870_0_sigh, male,34, EN
0.14719127,0.5933697,laughter,m0326_0_laughter, male,26, PT
0.63357127,0.5857135,sneeze,m2510_0_sneeze, male,29, EN
0.5524483,0.05804327,sniff,m1178_0_sniff, male,20, EN
0.6265473,0.47325146,sneeze,m0265_0_sneeze, male,24, IT
0.33289075,0.57454073,laughter,f3222_0_laughter, female,31, EN
0.7611775,0.41979137,sigh,m1460_0_sigh, male,29, HI
0.29688796,0.64248836,laughter,f3237_0_laughter, female,29, EN
0.78791434,0.9157984,cough,f3299_0_cough, female,20, FR
0.6519958,0.5734994,sneeze,m0230_0_sneeze, male,22, EN
0.24545072,0.588319,laughter,m1561_0_laughter, male,23, MR
0.5352313,0.5159747,sneeze,m1730_0_sneeze, male,24, EN
0.23147586,0.54007006,laughter,m1574_0_laughter, male,29, EN
0.58264977,0.70361125,cough,m0389_0_cough, male,28, IT
0.6472088,0.4143848,sneeze,f0785_0_sneeze, female,28, EN
0.5673027,0.50903416,sigh,m0363_0_sigh, male,35, FR
0.28158778,0.6112134,laughter,m3068_0_laughter, male,60, EN
0.14569382,0.51594836,laughter,o1661_0_laughter, other,22, IT
0.91330814,0.6402976,throatclearing,m1019_0_throatclearing, male,19, IT
0.4423922,0.5385806,sniff,m1126_0_sniff, male,32, EN
0.09583619,0.57022864,laughter,f0592_0_laughter, female,33, EN
0.86188775,0.23394264,sigh,f1103_0_sigh, female,27, EN
0.3043267,0.58940846,laughter,m1729_0_laughter, male,21, EN
0.81546813,0.65067184,throatclearing,m0171_0_throatclearing, male,49, EN
0.7418367,0.15523776,sniff,m1476_0_sniff, male,25, PT
0.62142396,0.05360038,sniff,f2036_0_sniff, female,31, EN
0.60472333,0.8816839,cough,m1404_0_cough, male,40, EN
0.5446826,0.14737204,sniff,m0264_0_sniff, male,48, EN
0.73939025,0.65735203,throatclearing,m1673_0_throatclearing, male,43, EN
0.9566047,0.7566965,throatclearing,f2886_0_throatclearing, female,18, EN
0.626635,0.9130014,cough,m0216_0_cough, male,37, IT
0.5663262,0.060509946,sniff,f0971_0_sniff, female,39, EN
0.83143646,0.7256926,throatclearing,f0340_0_throatclearing, female,55, EN
0.7086362,0.664611,throatclearing,m2833_0_throatclearing, male,31, IT
0.66704965,0.35409507,sneeze,f3034_0_sneeze, female,20, IT
0.7525891,0.6770116,throatclearing,m1404_0_throatclearing, male,40, EN
0.65847266,0.5915861,sneeze,m2081_0_sneeze, male,44, EN
0.7020085,0.73027337,throatclearing,m0306_0_throatclearing, male,47, EN
0.5451644,0.5541021,laughter,m2929_0_laughter, male,24, ML
0.5936628,0.1898059,sneeze,f3061_0_sneeze, female,31, EN
0.86093277,0.6344684,throatclearing,m1183_1_throatclearing, male,35, EN
0.20159422,0.5415617,laughter,m1175_0_laughter, male,31, PT
0.7564361,0.860505,cough,f1997_0_cough, female,43, PT
0.7105301,0.34471738,sigh,m0436_0_sigh, male,26, PT
0.7331101,0.6078375,throatclearing,m0108_0_throatclearing, male,20, TA
0.7464341,0.39181826,sigh,f0637_0_sigh, female,38, EN
0.6061463,0.86017615,cough,m2887_0_cough, male,27, EN
0.7387436,0.44560528,sigh,f1349_1_sigh, female,34, EN
0.63981694,0.7148755,sneeze,m1041_0_sneeze, male,64, EN
0.9042714,0.76154536,throatclearing,f0339_0_throatclearing, female,29, EN
0.78861225,0.8386884,cough,f1337_0_cough, female,34, EN
0.6876883,0.35194287,sigh,m0129_0_sigh, male,21, PT
0.6517374,0.48990482,sneeze,m0541_0_sneeze, male,26, IT
0.6301643,0.20258851,sniff,m3117_0_sniff, male,39, FR
0.7771217,0.9215119,cough,f0525_0_cough, female,34, EN
0.7838548,0.829303,cough,m3165_0_cough, male,30, HI
0.5769549,0.06903877,sniff,m2255_0_sniff, male,26, EN
0.6777582,0.8063505,cough,m0490_0_cough, male,20, IT
0.11752606,0.644482,laughter,m0184_0_laughter, male,51, IT
0.16573584,0.5858263,laughter,m0191_0_laughter, male,64, EN
0.60090333,0.06551724,sniff,f1615_0_sniff, female,26, EN
0.64749527,0.5816995,sneeze,m0514_0_sneeze, male,28, PT
0.6183511,0.8224327,cough,m2227_0_cough, male,37, TA
0.6312441,0.15929395,sniff,f0007_0_sniff, female,24, PT
0.14242114,0.62071216,laughter,m0834_0_laughter, male,25, EN
0.7949682,0.43749416,sigh,f1349_0_sigh, female,34, EN
0.5207261,0.4837474,sneeze,m2006_1_sneeze, male,26, TA
0.7897523,0.38479638,sigh,f2290_0_sigh, female,32, EN
0.58214724,0.62776726,sneeze,f2245_0_sneeze, female,26, EN
0.6444997,0.29673612,throatclearing,m0515_0_throatclearing, male,19, PT
0.9200149,0.6359201,throatclearing,m1093_0_throatclearing, male,49, EN
0.690182,0.4118821,sigh,m2091_0_sigh, male,33, EN
0.86287296,0.3408906,sigh,m1457_0_sigh, male,20, EN
0.08251975,0.5480945,laughter,f1177_0_laughter, female,47, EN
0.78556806,0.30874822,sigh,f1656_0_sigh, female,24, EN
0.7767775,0.6269865,throatclearing,f1026_0_throatclearing, female,29, EN
0.73587704,0.65394413,throatclearing,m0762_0_throatclearing, male,45, EN
0.68433267,0.18900058,sniff,m3088_0_sniff, male,26, EN
0.86409277,0.46321422,sigh,m2900_0_sigh, male,36, EN
0.7368314,0.77698284,throatclearing,m1060_0_throatclearing, male,37, EN
0.7628146,0.86249197,throatclearing,f2162_0_throatclearing, female,22, EN
0.6554183,0.76940763,cough,m2345_0_cough, male,24, HI
0.6059677,0.44342557,sneeze,f1822_0_sneeze, female,50, EN
0.66641515,0.20261347,sniff,f1777_0_sniff, female,37, EN
0.81827337,0.9037296,cough,f0117_0_cough, female,46, EN
0.55186653,0.5038532,sneeze,m0897_0_sneeze, male,21, TA
0.4316243,0.5409962,sniff,f0165_0_sniff, female,29, ET
0.80847347,0.70599806,throatclearing,m0895_0_throatclearing, male,45, ML
0.8099759,0.19484726,sigh,m0515_0_sigh, male,19, PT
0.81382924,0.86627936,cough,f1255_0_cough, female,25, EN
0.8902173,0.6442454,throatclearing,m2124_0_throatclearing, male,38, EN
0.5745352,0.13294311,sniff,m2667_0_sniff, male,43, ES
0.6833855,0.8386748,cough,m2615_0_cough, male,39, EN
0.6235947,0.45402136,sneeze,m1136_0_sneeze, male,37, ML
0.593868,0.71358687,cough,f0447_0_cough, female,30, EN
0.6187197,0.7597943,cough,m3007_0_cough, male,21, IT
0.60677165,0.039250217,sniff,f0435_0_sniff, female,51, EN
0.66756785,0.59260875,sneeze,m0436_0_sneeze, male,26, PT
0.77663034,0.20171244,sigh,f1508_0_sigh, female,30, TA
0.5435304,0.112465754,sniff,m2997_0_sniff, male,32, TE
0.94871706,0.6383318,throatclearing,m2353_0_throatclearing, male,27, TA
0.7886826,0.6867099,throatclearing,f0820_0_throatclearing, female,28, EN
0.63511217,0.77163565,cough,m1940_0_cough, male,38, EN
0.1667115,0.5120909,laughter,m0640_0_laughter, male,18, IT
0.07151963,0.504473,laughter,m0655_0_laughter, male,25, PT
0.80911154,0.29981098,sigh,f0569_1_sigh, female,42, EN
0.5805251,0.47023737,sneeze,f1429_0_sneeze, female,37, EN
0.510902,0.070979476,sniff,f2822_0_sniff, female,24, EN
0.55670726,0.5252664,sneeze,m0868_0_sneeze, male,35, EN
0.8271877,0.2588993,sigh,f1017_0_sigh, female,24, EN
0.06644014,0.63461554,laughter,f0642_0_laughter, female,18, EN
0.10411427,0.5763157,laughter,f0657_0_laughter, female,32, TA
0.8312169,0.6500139,throatclearing,m2539_0_throatclearing, male,28, ML
0.59297204,0.4749436,sneeze,f2398_0_sneeze, female,37, EN
0.79555786,0.86490095,cough,f0088_0_cough, female,22, EN
0.53755164,0.24620984,sniff,m2808_0_sniff, male,31, IT
0.6627787,0.5604991,sneeze,m2687_0_sneeze, male,46, EN
0.8259126,0.4561488,sigh,m2823_0_sigh, male,24, EN
0.5091675,0.605694,sneeze,f2332_0_sneeze, female,28, EN
0.87003845,0.46740702,sigh,m0768_0_sigh, male,25, EN
0.77878284,0.4041205,sigh,m1574_0_sigh, male,29, EN
0.7621404,0.3766213,sigh,f0569_0_sigh, female,42, EN
0.5011501,0.4706905,sigh,f1775_0_sigh, female,33, EN
0.9438223,0.6307452,throatclearing,m2540_0_throatclearing, male,45, PT
0.8067319,0.36652952,sigh,m1543_0_sigh, male,26, MR
0.95664006,0.72665364,throatclearing,f2506_0_throatclearing, female,32, TE
0.991463,0.6975014,throatclearing,f3080_0_throatclearing, female,58, EN
0.7325705,0.6888261,throatclearing,m3242_0_throatclearing, male,44, EN
0.8246507,0.8402077,throatclearing,f1931_0_throatclearing, female,25, EN
0.2742444,0.61763203,laughter,m2748_0_laughter, male,43, TA
0.8576543,0.44992372,laughter,m1948_0_laughter, male,29, EN
0.98438776,0.69882303,throatclearing,f2771_0_throatclearing, female,68, EN
0.82656264,0.4069771,sigh,f3198_0_sigh, female,28, EN
0.7243562,0.5595087,sneeze,m0347_0_sneeze, male,41, EN
0.633434,0.14185558,sniff,m0299_0_sniff, male,53, EN
0.78219396,0.42711926,sigh,m0240_0_sigh, male,34, EN
0.7098894,0.27815965,sniff,m2006_1_sniff, male,26, TA
0.812967,0.6800065,throatclearing,m2737_0_throatclearing, male,21, EN
0.62282324,0.45979324,sneeze,m0312_0_sneeze, male,27, PT
0.3885678,0.62032336,laughter,m2515_0_laughter, male,20, PT
0.2487352,0.5825966,laughter,m2500_0_laughter, male,22, RO
0.57340854,0.5833539,sneeze,f2416_0_sneeze, female,23, EN
0.59987056,0.33749568,sneeze,f3116_0_sneeze, female,33, EN
0.7733193,0.14593865,sigh,m1221_0_sigh, male,28, TA
0.6712447,0.45258057,sneeze,f2443_0_sneeze, female,34, PT
0.64927715,0.6737428,sneeze,f3143_0_sneeze, female,31, TE
0.67975,0.22078441,sigh,f1020_0_sigh, female,25, PT
0.84961176,0.21744522,sigh,f2868_0_sigh, female,29, EN
0.612514,0.39267126,sneeze,m2109_0_sneeze, male,40, EN
0.54419684,0.89523506,cough,m1566_0_cough, male,27, PT
0.094904065,0.50153965,laughter,m0009_0_laughter, male,26, ES
0.68016964,0.743186,cough,f0791_0_cough, female,40, EN
0.75492543,0.18852472,sniff,m0306_0_sniff, male,47, EN
0.65594935,0.7521732,cough,m0374_0_cough, male,23, EN
0.78089505,0.6381318,throatclearing,f0859_0_throatclearing, female,27, EN
0.7521669,0.8449266,sneeze,f2848_0_sneeze, female,42, KO
0.61188954,0.19291012,sniff,m1044_0_sniff, male,28, EN
0.7216666,0.7643713,cough,m1036_0_cough, male,27, EN
0.79095966,0.4651784,sigh,f0723_0_sigh, female,41, EN
0.79756904,0.94526213,cough,f3264_0_cough, female,27, EN
0.615928,0.14052708,sniff,m0656_0_sniff, male,30, EN
0.45086232,0.46665177,cough,m2093_0_cough, male,51, PT
0.6055258,0.051720582,sniff,f3216_0_sniff, female,51, EN
0.8581298,0.23644224,sigh,o1897_0_sigh, other,22, EN
0.82887846,0.96907854,throatclearing,f2650_0_throatclearing, female,35, EN
0.53726923,0.3305223,throatclearing,m2492_0_throatclearing, male,25, PT
0.5800984,0.85212845,throatclearing,m3114_0_throatclearing, male,27, EN
0.1438679,0.6726333,laughter,f3334_0_laughter, female,51, EN
0.68437904,0.4915571,laughter,f3321_0_laughter, female,29, EN
0.49097642,0.5650019,sneeze,f0728_0_sneeze, female,39, EN
0.6526644,0.79250026,cough,m0959_0_cough, male,41, EN
0.7993561,0.70602053,throatclearing,m2616_0_throatclearing, male,29, EN
0.6614478,0.24910921,throatclearing,f3152_0_throatclearing, female,60, EN
0.754319,0.45804054,laughter,m1477_0_laughter, male,31, EN
0.40483153,0.649746,laughter,m1462_0_laughter, male,23, EN
0.79403055,0.33209425,sigh,f1161_0_sigh, female,57, EN
0.549974,0.6104811,sneeze,m0594_1_sneeze, male,20, EN
0.34684148,0.629067,laughter,m0486_0_laughter, male,43, IT
0.6889042,0.50048226,sneeze,m0262_0_sneeze, male,42, EN
0.5980523,0.37347078,sneeze,m1762_0_sneeze, male,28, PT
0.12580107,0.48635623,laughter,f1628_0_laughter, female,36, EN
0.943196,0.64424735,throatclearing,m2461_0_throatclearing, male,31, EN
0.26504382,0.5905703,laughter,m0493_0_laughter, male,31, EN
0.59092313,0.3511776,sneeze,f0782_0_sneeze, female,26, EN
0.08539924,0.5975754,sneeze,f1282_0_sneeze, female,34, EN
0.76573336,0.5654287,sneeze,m1737_0_sneeze, male,67, EN
0.5996155,0.23860763,sniff,m1599_0_sniff, male,22, EN
0.9347947,0.6753002,throatclearing,m3363_0_throatclearing, male,45, EN
0.688281,0.1451155,sniff,f0901_0_sniff, female,26, EN
0.8633054,0.79552984,throatclearing,f0978_0_throatclearing, female,44, EN
0.59262985,0.40794784,sneeze,f3033_0_sneeze, female,28, EN
0.88175267,0.30055243,sigh,m0301_0_sigh, male,28, EN
0.8608221,0.2848765,sigh,f1603_0_sigh, female,25, EN
0.61450607,0.14802052,sniff,m0744_0_sniff, male,30, EN
0.7962753,0.32984886,sigh,f0891_0_sigh, female,35, EN
0.7676263,0.32430425,sigh,m1402_0_sigh, male,37, ES
0.76220363,0.8231229,cough,f2564_0_cough, female,35, RO
0.66590255,0.43003586,sneeze,f2599_0_sneeze, female,38, HI
0.4878448,0.5871336,sneeze,f3099_0_sneeze, female,32, EN
0.63319653,0.89364195,cough,m1124_0_cough, male,23, EN
0.68719196,0.27422568,sniff,f2516_0_sniff, female,24, PT
0.6320031,0.08857723,sneeze,m2079_0_sneeze, male,23, IT
0.5105612,0.075671025,sniff,m0214_0_sniff, male,36, EN
0.653685,0.74167514,cough,m0266_0_cough, male,23, EN
0.68849945,0.57203996,sigh,m2955_0_sigh, male,32, EN
0.6492675,0.82702875,cough,m1474_0_cough, male,27, EN
0.58335626,0.58769834,sneeze,f2938_0_sneeze, female,22, PT
0.7861502,0.97706157,cough,f0683_0_cough, female,27, EN
0.7315445,0.4083599,sigh,f1634_0_sigh, female,38, EN
0.43985394,0.4556273,cough,f0555_0_cough, female,37, EN
0.78943825,0.81600064,sneeze,f1907_0_sneeze, female,55, EN
0.52183354,0.51879114,sneeze,m1046_0_sneeze, male,25, MR
0.7093718,0.19491467,sniff,m2775_0_sniff, male,39, PT
0.19061168,0.6217452,laughter,m1063_0_laughter, male,56, EN
0.26772276,0.59809756,laughter,m1076_0_laughter, male,25, PT
0.97793937,0.7211381,throatclearing,f0901_0_throatclearing, female,26, EN
0.9236089,0.61368394,throatclearing,m2272_0_throatclearing, male,37, PT
0.6281007,0.22968008,sniff,f1335_0_sniff, female,31, EN
0.8591253,0.8132287,throatclearing,f2739_1_throatclearing, female,24, IT
0.5990948,0.50821877,sneeze,m1013_0_sneeze, male,20, IT
0.9398351,0.662552,throatclearing,m0947_0_throatclearing, male,24, EN
0.60376424,0.10508497,sniff,f1665_0_sniff, female,23, PT
0.53698087,0.57751435,sneeze,f1559_0_sneeze, female,27, EN
0.7557614,0.4663559,throatclearing,f2043_0_throatclearing, female,24, EN
0.8182053,0.9036024,cough,f2942_0_cough, female,30, HI
0.7199082,0.78514546,throatclearing,m2281_0_throatclearing, male,22, EN
0.4973639,0.066675894,sniff,f1995_0_sniff, female,39, EN
0.5057222,0.07099222,sniff,m1820_0_sniff, male,39, EN
0.1951528,0.5445363,laughter,m0092_0_laughter, male,33, EN
0.7871136,0.37498468,sigh,f1156_0_sigh, female,25, EN
0.88306403,0.7271696,throatclearing,f2629_0_throatclearing, female,58, EN
0.606746,0.5359756,sneeze,m2708_0_sneeze, male,32, PT
0.3316294,0.6105644,laughter,m0937_0_laughter, male,18, EN
0.6343022,0.8266836,cough,m2698_0_cough, male,50, FR
0.8174002,0.35423252,sigh,m3092_0_sigh, male,30, PT
0.122485735,0.48084882,laughter,f0085_0_laughter, female,28, EN
0.086688854,0.51408535,laughter,f1061_0_laughter, female,37, EN
0.04167489,0.6024757,laughter,f1074_0_laughter, female,55, EN
0.5644779,0.4238582,throatclearing,m2418_0_throatclearing, male,35, PT
0.09519757,0.50532454,laughter,f1959_1_laughter, female,46, EN
0.80506617,0.4353842,sigh,m0454_0_sigh, male,31, EN
0.6610387,0.93678224,cough,f1878_0_cough, female,43, FR
0.0440743,0.58205366,laughter,f2599_0_laughter, female,38, HI
0.77611023,0.30059323,sigh,m2791_0_sigh, male,32, EN
0.5851981,0.91715556,cough,m2968_0_cough, male,55, NL
0.6853845,0.44679877,sigh,m2841_0_sigh, male,39, TA
0.6976877,0.89822674,cough,m2995_0_cough, male,21, PT
0.6361803,0.055531744,sniff,f2852_0_sniff, female,28, EN
0.7556319,0.227362,sigh,f1717_0_sigh, female,30, TE
0.07201665,0.51116896,laughter,f0509_0_laughter, female,25, EN
0.6023635,0.45893887,cough,f1885_0_cough, female,30, EN
0.6451221,0.94297385,cough,f0167_0_cough, female,40, EN
0.67851985,0.57835495,sneeze,m1164_0_sneeze, male,35, EN
0.63968456,0.5098284,cough,m0582_0_cough, male,34, EN
0.81114227,0.873607,cough,f1775_0_cough, female,33, EN
0.8040847,0.69557387,throatclearing,m2998_0_throatclearing, male,32, EN
0.513962,0.54970276,sneeze,f1825_0_sneeze, female,30, EN
0.66028017,0.8316171,cough,m2335_0_cough, male,27, IT
0.75757885,0.916686,cough,f0437_0_cough, female,22, EN
0.6507455,0.43646157,sneeze,m1131_0_sneeze, male,39, EN
0.59874445,0.383579,sneeze,m0431_0_sneeze, male,27, EN
0.7714661,0.8380918,cough,f1225_0_cough, female,30, AR
0.8720145,0.43402168,sigh,m0215_0_sigh, male,28, EN
0.5404534,0.53257865,sneeze,f1870_0_sneeze, female,28, EN
0.8255939,0.6721206,throatclearing,m0643_0_throatclearing, male,32, EN
0.9505073,0.6837802,throatclearing,f1107_0_throatclearing, female,60, EN
0.10867554,0.53363997,laughter,f0741_0_laughter, female,30, EN
0.5409583,0.03894632,sniff,m2878_0_sniff, male,32, EN
0.6941459,0.27564546,sigh,f0269_0_sigh, female,37, ZH
0.7055984,0.29184094,sigh,f1075_0_sigh, female,25, EN
0.7800757,0.8383888,sneeze,f2360_0_sneeze, female,35, NL
0.80891156,0.83904725,throatclearing,f0605_0_throatclearing, female,31, GU
0.46579444,0.44819957,sigh,m0068_0_sigh, male,36, PT
0.2920612,0.67117953,laughter,m2017_0_laughter, male,25, TA
0.17092007,0.63658226,laughter,m2002_0_laughter, male,23, EN
0.46393484,0.43141764,throatclearing,m1336_0_throatclearing, male,29, EN
0.8713328,0.72932774,throatclearing,f0472_0_throatclearing, female,47, ES
0.5916731,0.2214889,sniff,f1698_0_sniff, female,34, EN
0.25019085,0.6432456,laughter,f0581_1_laughter, female,28, EN
0.3000796,0.67892677,laughter,f2248_0_laughter, female,26, EN
0.68166095,0.68445057,throatclearing,m0434_0_throatclearing, male,32, EN
0.8503804,0.27225843,sigh,f0776_0_sigh, female,18, EN
0.753118,0.3305017,sigh,m0577_0_sigh, male,33, EN
0.5630775,0.28348702,sniff,m2788_0_sniff, male,27, PT
0.8209178,0.21768288,sigh,m2685_0_sigh, male,31, EN
0.62833846,0.8776166,cough,m1489_0_cough, male,41, EN
0.78197277,0.22503297,sigh,f0741_0_sigh, female,30, EN
0.29198706,0.64533365,laughter,f1339_1_laughter, female,30, PT
0.70939416,0.48579693,sigh,m0540_0_sigh, male,20, IT
0.80301034,0.9077744,cough,f2599_0_cough, female,38, HI
0.60234344,0.21848418,sniff,m0849_0_sniff, male,26, EN
0.28923836,0.66099066,laughter,f2414_0_laughter, female,31, EN
0.82490176,0.3759322,sigh,m1521_1_sigh, male,27, IT
0.3774894,0.6233836,laughter,m0342_0_laughter, male,21, EN
0.85507727,0.20320888,sigh,f1042_0_sigh, female,46, EN
0.8801361,0.74524873,throatclearing,f1309_0_throatclearing, female,50, EN
0.15302873,0.63804215,laughter,m0357_0_laughter, male,45, EN
0.9139426,0.7613184,throatclearing,f1604_1_throatclearing, female,35, EN
0.7902076,0.2194185,sigh,m1243_0_sigh, male,31, EN
0.55116016,0.09861335,sniff,m0376_0_sniff, male,21, PT
0.10409266,0.550464,laughter,f1849_0_laughter, female,25, EN
0.51720476,0.1398368,sniff,m1564_0_sniff, male,25, EN
0.18181814,0.61704564,laughter,m2403_0_laughter, male,27, EN
0.842653,0.4799674,sniff,f0793_0_sniff, female,24, PT
0.8071784,0.86849904,cough,f2156_0_cough, female,37, EN
0.5364104,0.25675917,sniff,m0626_0_sniff, male,20, EN
0.68266386,0.8333724,cough,m0654_0_cough, male,18, EN
0.5700498,0.12538293,sniff,m2091_0_sniff, male,33, EN
0.6317101,0.20699194,sniff,m1034_0_sniff, male,59, EN
0.06668598,0.5537987,laughter,f0340_0_laughter, female,55, EN
0.75172585,0.18066938,sigh,m0222_0_sigh, male,32, TA
0.6890026,0.6983446,cough,m1046_0_cough, male,25, MR
0.7667323,0.27752116,sigh,m2876_0_sigh, male,27, IT
0.60496897,0.43734252,sneeze,f3111_0_sneeze, female,29, EN
0.9466225,0.6032444,throatclearing,m0050_0_throatclearing, male,19, PT
0.9801068,0.70709735,throatclearing,f1714_0_throatclearing, female,25, EN
0.84291506,0.8328607,throatclearing,f0292_0_throatclearing, female,56, EN
0.72868747,0.4211908,sigh,f1720_0_sigh, female,24, EN
0.5222252,0.58306736,sneeze,f3144_0_sneeze, female,54, EN
0.8661332,0.8058349,throatclearing,f1590_0_throatclearing, female,49, EN
0.13230672,0.5527855,laughter,f2649_0_laughter, female,32, EN
0.51092476,0.74180734,cough,f0811_0_cough, female,39, EN
0.79220754,0.20740214,sigh,m1521_0_sigh, male,27, IT
